X,Y,Name,CITY,CROSS_ST,DIR,Field_1,OWLROUTES,POINT_X,POINT_Y,POS,PUBLIC_NAME,ROUTESSTPG,SHAPE,STATUS,STREET,SYSTEMSTOP
-87.591112316,41.758790769,75th Street & Dorchester,CHICAGO,DORCHESTER,WB,"75th Street &amp; Dorchester",,-87.591112,41.758791,FS,"75th Street &amp; Dorchester",75,Point,In Service,75TH STREET,18027
-87.590193226,41.786065792,60th Street & Blackstone,CHICAGO,BLACKSTONE,EB,"60th Street &amp; Blackstone",,-87.590193,41.786066,MT,"60th Street &amp; Blackstone",2,Point,In Service,60TH STREET,14458
-87.58805466,41.795288294,55th Street & Lake Park,CHICAGO,LAKE PARK,WB,"55th Street &amp; Lake Park",N55,-87.588055,41.795288,FS,"55th Street &amp; Lake Park","55,171",Point,In Service,55TH STREET,10567
-87.585452,41.722246,95th Street & Stony Island,CHICAGO,STONY ISLAND,EB,"95th Street &amp; Stony Island",,-87.585452,41.722246,NS,"95th Street &amp; Stony Island",100,Point,In Service,95TH STREET,12092
-87.585407001,41.724352,Stony Island & 94th Street,CHICAGO,94TH STREET,SB,"Stony Island &amp; 94th Street",N5,-87.585407,41.724352,NS,"Stony Island &amp; 94th Street","N5,28,95",Point,In Service,STONY ISLAND,7210
-87.585041383,41.733185064,Stony Island & 89th Street,CHICAGO,89TH STREET,NB,"Stony Island &amp; 89th Street",,-87.585041,41.733185,NS,"Stony Island &amp; 89th Street",28,Point,In Service,STONY ISLAND,7106
-87.585822,41.740829,Stony Island & 85th Street,CHICAGO,85TH STREET,SB,"Stony Island &amp; 85th Street",,-87.585822,41.740829,NS,"Stony Island &amp; 85th Street",28,Point,In Service,STONY ISLAND,7201
-87.58526953,41.740661342,Stony Island & 85th Street,CHICAGO,85TH STREET,NB,"Stony Island &amp; 85th Street",,-87.58527,41.740661,NS,"Stony Island &amp; 85th Street",28,Point,In Service,STONY ISLAND,7110
-87.585856001,41.742631,Stony Island & 84th Street,CHICAGO,84TH STREET,SB,"Stony Island &amp; 84th Street",,-87.585856,41.742631,NS,"Stony Island &amp; 84th Street",28,Point,In Service,STONY ISLAND,7200
-87.585852995,41.746103445,Stony Island & 82nd Street,CHICAGO,82ND STREET,SB,"Stony Island &amp; 82nd Street",,-87.585853,41.746103,NS,"Stony Island &amp; 82nd Street",28,Point,In Service,STONY ISLAND,7198
-87.585400973,41.747791218,Stony Island & 81st Street,CHICAGO,81ST STREET,NB,"Stony Island &amp; 81st Street",,-87.585401,41.747791,NT,"Stony Island &amp; 81st Street",28,Point,In Service,STONY ISLAND,7114
-87.586211317,41.751802301,South Chicago & 79th Street/Stony Island,CHICAGO,79TH STREET/STONY ISLAND,SEB,"South Chicago &amp; 79th Street/Stony Island",,-87.586211,41.751802,NS,"South Chicago &amp; 79th Street/Stony Island",30,Point,In Service,SOUTH CHICAGO,7237
-87.586079771,41.752133273,Stony Island & South Chicago/79th Street,CHICAGO,SOUTH CHICAGO/79TH STREET,SB,"Stony Island &amp; South Chicago/79th Street",,-87.58608,41.752133,NS,"Stony Island &amp; South Chicago/79th Street",28,Point,In Service,STONY ISLAND,7194
-87.584896269,41.751427636,79th Street & Stony Island,CHICAGO,STONY ISLAND,EB,"79th Street &amp; Stony Island",N79,-87.584896,41.751428,FS,"79th Street &amp; Stony Island",79,Point,In Service,79TH STREET,2795
-87.586066209,41.75522841,Stony Island & 77th Street,CHICAGO,77TH STREET,SB,"Stony Island &amp; 77th Street",,-87.586066,41.755228,NS,"Stony Island &amp; 77th Street",28,Point,In Service,STONY ISLAND,7192
-87.585591309,41.756746513,Stony Island & 76th Street,CHICAGO,76TH STREET,NB,"Stony Island &amp; 76th Street",,-87.585591,41.756747,NS,"Stony Island &amp; 76th Street",28,Point,In Service,STONY ISLAND,7120
-87.586601858,41.766185297,71st Street & Stony Island,CHICAGO,STONY ISLAND,WB,"71st Street &amp; Stony Island",,-87.586602,41.766185,FS,"71st Street &amp; Stony Island",71,Point,In Service,71ST STREET,10831
-87.585174085,41.773289523,67th Street & Cornell,CHICAGO,CORNELL,EB,"67th Street &amp; Cornell",N5,-87.585174,41.77329,NS,"67th Street &amp; Cornell","N5,6,15,67",Point,In Service,67TH STREET,5205
-87.586331381,41.778764028,Stony Island & 64th Street,CHICAGO,64TH STREET,NB,"Stony Island &amp; 64th Street",,-87.586331,41.778764,MT,"Stony Island &amp; 64th Street","6,15,28",Point,In Service,STONY ISLAND,5318
-87.586492395,41.786018328,Stony Island & 60th Street,CHICAGO,60TH STREET,NB,"Stony Island &amp; 60th Street",,-87.586492,41.786018,NT,"Stony Island &amp; 60th Street","6,15,28,",Point,In Service,STONY ISLAND,1512
-87.5840437,41.796764173,5440 S S Hyde Park,CHICAGO,5440 SOUTH,SB,5440 S S Hyde Park,,-87.584044,41.796764,MB,5440 S S Hyde Park,"6,28",Point,In Service,S HYDE PARK,1653
-87.584618001,41.801033,5200 S S Hyde Park,CHICAGO,5200 SOUTH,SB,5200 S S Hyde Park,,-87.584618,41.801033,MB,5200 S S Hyde Park,"6,28",Point,In Service,S HYDE PARK,1650
-87.581749548,41.722303296,95th & Stony Island Plaza,CHICAGO,STONY ISLAND PLAZA,EB,"95th &amp; Stony Island Plaza",,-87.58175,41.722303,MB,"95th &amp; Stony Island Plaza",100,Point,In Service,95TH STREET,17431
-87.582711001,41.725914,93rd Street & East End,CHICAGO,EAST END,EB,"93rd Street &amp; East End",N5,-87.582711,41.725914,NS,"93rd Street &amp; East End","N5,95",Point,In Service,93RD STREET,11936
-87.58225509,41.748924904,South Chicago & East End,CHICAGO,EAST END (south leg),SEB,"South Chicago &amp; East End",,-87.582255,41.748925,NS,"South Chicago &amp; East End",30,Point,In Service,SOUTH CHICAGO,7240
-87.583569676,41.758732341,75th Street & East End,CHICAGO,EAST END,EB,"75th Street &amp; East End",,-87.58357,41.758732,NS,"75th Street &amp; East End",75,Point,In Service,75TH STREET,10950
-87.583328087,41.758858494,75th Street & East End,CHICAGO,EAST END,WB,"75th Street &amp; East End",,-87.583328,41.758858,NS,"75th Street &amp; East End",75,Point,In Service,75TH STREET,10865
-87.581053,41.766237,71st Street & Cregier,CHICAGO,CREGIER,WB,"71st Street &amp; Cregier",,-87.581053,41.766237,MB,"71st Street &amp; Cregier",71,Point,In Service,71ST STREET,10827
-87.578229901,41.746354087,South Chicago & Bennett,CHICAGO,BENNETT,NWB,"South Chicago &amp; Bennett",,-87.57823,41.746354,NS,"South Chicago &amp; Bennett",30,Point,In Service,SOUTH CHICAGO,7388
-87.578583,41.766267,71st Street & Euclid,CHICAGO,EUCLID (west leg),WB,"71st Street &amp; Euclid",,-87.578583,41.766267,FT,"71st Street &amp; Euclid",71,Point,In Service,71ST STREET,10826
-87.5763955,41.767897815,Jeffery & 70th Street,CHICAGO,70TH STREET,SB,"Jeffery &amp; 70th Street",N5,-87.576396,41.767898,FS,"Jeffery &amp; 70th Street","N5,15",Point,In Service,JEFFERY,5212
-87.576556008,41.771509271,Jeffery & 68th Street,CHICAGO,68TH STREET,SB,"Jeffery &amp; 68th Street",N5,-87.576556,41.771509,FS,"Jeffery &amp; 68th Street","N5,15",Point,In Service,JEFFERY,5210
-87.576383206,41.77332605,Jeffery & 67th Street,CHICAGO,67TH STREET,NB,"Jeffery &amp; 67th Street",,-87.576383,41.773326,NS,"Jeffery &amp; 67th Street",J14,Point,In Service,JEFFERY,5327
-87.574109095,41.715220293,Van Vlissingen & 99th Street,CHICAGO,99TH STREET,SEB,"Van Vlissingen &amp; 99th Street",,-87.574109,41.71522,MT,"Van Vlissingen &amp; 99th Street","J14,15",Point,In Service,VAN VLISSINGEN,5240
-87.575676007,41.722537972,95th Street & Jeffery,CHICAGO,JEFFERY,WB,"95th Street &amp; Jeffery",,-87.575676,41.722538,FS,"95th Street &amp; Jeffery",100,Point,In Service,95TH STREET,12105
-87.575396079,41.720569715,Jeffery & 96th Street,CHICAGO,96TH STREET,SB,"Jeffery &amp; 96th Street",,-87.575396,41.72057,FS,"Jeffery &amp; 96th Street",15,Point,In Service,JEFFERY,5237
-87.575274868,41.722349049,Jeffery & 95th Street,CHICAGO,95TH STREET,NB,"Jeffery &amp; 95th Street",,-87.575275,41.722349,NS,"Jeffery &amp; 95th Street","J14,15",Point,In Service,JEFFERY,5284
-87.575310465,41.726176451,93rd Street & Jeffery,CHICAGO,JEFFERY,WB,"93rd Street &amp; Jeffery",N5,-87.57531,41.726176,NS,"93rd Street &amp; Jeffery","N5,95",Point,In Service,93RD STREET,12015
-87.572829592,41.726142135,93rd Street & Clyde,CHICAGO,CLYDE,WB,"93rd Street &amp; Clyde",N5,-87.57283,41.726142,NS,"93rd Street &amp; Clyde","N5,95",Point,In Service,93RD STREET,12014
-87.575296179,41.728075992,Jeffery & 92nd Street,CHICAGO,92ND STREET,NB,"Jeffery &amp; 92nd Street",,-87.575296,41.728076,FS,"Jeffery &amp; 92nd Street",15,Point,In Service,JEFFERY,5286
-87.575783518,41.735158515,Jeffery & 88th Street,CHICAGO,88TH STREET,SB,"Jeffery &amp; 88th Street",,-87.575784,41.735159,FS,"Jeffery &amp; 88th Street",15,Point,In Service,JEFFERY,5230
-87.575679812,41.740769745,Jeffery & 85th Street,CHICAGO,85TH STREET,NB,"Jeffery &amp; 85th Street",,-87.57568,41.74077,FS,"Jeffery &amp; 85th Street",15,Point,In Service,JEFFERY,5293
-87.575902004,41.742256941,Jeffery & Anthony,CHICAGO,ANTHONY,SB,"Jeffery &amp; Anthony",,-87.575902,41.742257,FS,"Jeffery &amp; Anthony",15,Point,In Service,JEFFERY,5226
-87.57607016,41.751469988,Jeffery & 79th Street,CHICAGO,79TH STREET,SB,"Jeffery &amp; 79th Street",,-87.57607,41.75147,FS,"Jeffery &amp; 79th Street","J14,15",Point,In Service,JEFFERY,5221
-87.573689999,41.751598,79th Street & Clyde,CHICAGO,CLYDE,EB,"79th Street &amp; Clyde",N79,-87.57369,41.751598,NS,"79th Street &amp; Clyde",79,Point,In Service,79TH STREET,2800
-87.573377933,41.751719249,79th Street & Clyde,CHICAGO,CLYDE,WB,"79th Street &amp; Clyde",N79,-87.573378,41.751719,NS,"79th Street &amp; Clyde",79,Point,In Service,79TH STREET,2615
-87.573605668,41.758992995,75th Street & Clyde,CHICAGO,CLYDE,WB,"75th Street &amp; Clyde",N5,-87.573606,41.758993,NS,"75th Street &amp; Clyde","N5,75",Point,In Service,75TH STREET,10860
-87.576145,41.762765,Jeffery & 73rd Street,CHICAGO,73RD STREET,NB,"Jeffery &amp; 73rd Street",N5,-87.576145,41.762765,FS,"Jeffery &amp; 73rd Street","N5,15",Point,In Service,JEFFERY,5305
-87.571528661,41.722455755,95th Street & Clyde,CHICAGO,CLYDE,EB,"95th Street &amp; Clyde",,-87.571529,41.722456,FS,"95th Street &amp; Clyde",100,Point,In Service,95TH STREET,18208
-87.568215278,41.707969672,103rd Street & Luella,CHICAGO,LUELLA,EB,"103rd Street &amp; Luella",,-87.568215,41.70797,NS,"103rd Street &amp; Luella","J14,15,26",Point,In Service,103RD STREET,5261
-87.566882766,41.713445123,100th Street & Crandon,CHICAGO,CRANDON,EB,"100th Street &amp; Crandon",,-87.566883,41.713445,FS,"100th Street &amp; Crandon",15,Point,In Service,100TH STREET,5245
-87.567002,41.726140001,93rd Street & Oglesby,CHICAGO,OGLESBY,EB,"93rd Street &amp; Oglesby",N5,-87.567002,41.72614,NS,"93rd Street &amp; Oglesby","N5,95",Point,In Service,93RD STREET,11943
-87.566643001,41.7658,71st Street & Yates,CHICAGO,YATES,EB,"71st Street &amp; Yates",,-87.566643,41.7658,NS,"71st Street &amp; Yates",71,Point,In Service,71ST STREET,10812
-87.566420389,41.765663033,Yates & Exchange,CHICAGO,EXCHANGE/71ST ST. (s.leg),NB,"Yates &amp; Exchange",,-87.56642,41.765663,NS,"Yates &amp; Exchange",71,Point,In Service,YATES,10818
-87.566417999,41.764265,Yates & 72nd Street,CHICAGO,72ND STREET,NB,"Yates &amp; 72nd Street",,-87.566418,41.764265,NS,"Yates &amp; 72nd Street",71,Point,In Service,YATES,10817
-87.568485758,41.773483498,67th Street & Oglesby,CHICAGO,OGLESBY,EB,"67th Street &amp; Oglesby",,-87.568486,41.773483,NS,"67th Street &amp; Oglesby","6,26,67",Point,In Service,67TH STREET,7046
-87.564485,41.709793,Yates & 102nd Street,CHICAGO,102ND STREET,NB,"Yates &amp; 102nd Street",,-87.564485,41.709793,NS,"Yates &amp; 102nd Street",15,Point,In Service,YATES,5325
-87.563424389,41.708062688,103rd Street & Bensley,CHICAGO,BENSLEY,EB,"103rd Street &amp; Bensley",,-87.563424,41.708063,NS,"103rd Street &amp; Bensley","J14,26",Point,In Service,103RD STREET,5264
-87.564527999,41.713736285,Yates & 100th Street,CHICAGO,100TH STREET,NB,"Yates &amp; 100th Street",,-87.564528,41.713736,FS,"Yates &amp; 100th Street",100,Point,In Service,YATES,12111
-87.56472425,41.7190278,Yates & 97th Street,CHICAGO,97TH STREET,SB,"Yates &amp; 97th Street",,-87.564724,41.719028,NS,"Yates &amp; 97th Street",100,Point,In Service,YATES,12101
-87.563356001,41.726233001,93rd Street & Essex,CHICAGO,ESSEX,EB,"93rd Street &amp; Essex",N5,-87.563356,41.726233,NS,"93rd Street &amp; Essex","N5,95",Point,In Service,93RD STREET,11945
-87.559649555,41.697838561,Torrence & 109th Street,CHICAGO,109TH STREET,SB,"Torrence &amp; 109th Street",,-87.55965,41.697839,NS,"Torrence &amp; 109th Street",71,Point,In Service,TORRENCE,7097
-87.559706719,41.702847112,Torrence & 106th Street,CHICAGO,106TH STREET,SB,"Torrence &amp; 106th Street",,-87.559707,41.702847,NS,"Torrence &amp; 106th Street",71,Point,In Service,TORRENCE,7094
-87.55906974,41.702692928,106th Street & Torrence,CHICAGO,TORRENCE,EB,"106th Street &amp; Torrence",,-87.55907,41.702693,FS,"106th Street &amp; Torrence","26,100",Point,In Service,106TH STREET,12231
-87.559567108,41.708308957,Torrence & 103rd Street,CHICAGO,103RD STREET,NB,"Torrence &amp; 103rd Street",,-87.559567,41.708309,FS,"Torrence &amp; 103rd Street","J14,100",Point,In Service,TORRENCE,5266
-87.560088102,41.71364314,100th Street & Torrence,CHICAGO,TORRENCE,WB,"100th Street &amp; Torrence",,-87.560088,41.713643,FS,"100th Street &amp; Torrence","J14,100",Point,In Service,100TH STREET,5269
-87.559804169,41.711868291,Torrence & 101st Street,CHICAGO,101ST STREET,SB,"Torrence &amp; 101st Street",,-87.559804,41.711868,NS,"Torrence &amp; 101st Street",100,Point,In Service,TORRENCE,5251
-87.558256,41.726308,93rd Street & Marquette Avenue,CHICAGO,MARQUETTE AVENUE,EB,"93rd Street &amp; Marquette Avenue",N5,-87.558256,41.726308,NS,"93rd Street &amp; Marquette Avenue","N5,95",Point,In Service,93RD STREET,11947
-87.561192923,41.751740708,79th Street & Colfax,CHICAGO,COLFAX,EB,"79th Street &amp; Colfax",N79,-87.561193,41.751741,FS,"79th Street &amp; Colfax",79,Point,In Service,79TH STREET,17354
-87.560692282,41.759873168,Exchange & 74th Place,CHICAGO,74TH PLACE,NEB,"Exchange &amp; 74th Place",,-87.560692,41.759873,NS,"Exchange &amp; 74th Place",71,Point,In Service,EXCHANGE,18229
-87.560491045,41.763866556,S. Shore Drive & 73rd Street,CHICAGO,73RD STREET,SB,"S. Shore Drive &amp; 73rd Street",,-87.560491,41.763867,FS,"S. Shore Drive &amp; 73rd Street","6,26",Point,In Service,S. SHORE DRIVE,7054
-87.554663997,41.70284488,106th Street & Muskegon,CHICAGO,MUSKEGON,WB,"106th Street &amp; Muskegon",,-87.554664,41.702845,NS,"106th Street &amp; Muskegon","26,100",Point,In Service,106TH STREET,12272
-87.554776982,41.706482399,Commercial & 104th Street,CHICAGO,104TH STREET,SB,"Commercial &amp; 104th Street",,-87.554777,41.706482,NS,"Commercial &amp; 104th Street",71,Point,In Service,COMMERCIAL,7089
-87.555291237,41.758648289,S. Shore Drive & 76th Street,CHICAGO,76TH STREET,SB,"S. Shore Drive &amp; 76th Street",N5,-87.555291,41.758648,FS,"S. Shore Drive &amp; 76th Street","N5,6,26,71",Point,In Service,S. SHORE DRIVE,7057
-87.557053622,41.760383055,S. Shore Drive & 75th Street,CHICAGO,75TH STREET,SB,"S. Shore Drive &amp; 75th Street",,-87.557054,41.760383,FS,"S. Shore Drive &amp; 75th Street","6,26",Point,In Service,S. SHORE DRIVE,7056
-87.551591935,41.711903334,Commercial & 101st Street,CHICAGO,101ST STREET,SB,"Commercial &amp; 101st Street",,-87.551592,41.711903,NS,"Commercial &amp; 101st Street",71,Point,In Service,COMMERCIAL,7086
-87.551440745,41.711806803,Commercial & 101st Street,CHICAGO,101ST STREET,NB,"Commercial &amp; 101st Street",,-87.551441,41.711807,NS,"Commercial &amp; 101st Street",71,Point,In Service,COMMERCIAL,6996
-87.551103349,41.717391137,Commercial & 98th Street,CHICAGO,98TH STREET,SB,"Commercial &amp; 98th Street",,-87.551103,41.717391,NS,"Commercial &amp; 98th Street",71,Point,In Service,COMMERCIAL,7083
-87.551253538,41.724777296,Commercial & 94th/Anthony,CHICAGO,94TH/ANTHONY,SB,"Commercial &amp; 94th/Anthony",,-87.551254,41.724777,FS,"Commercial &amp; 94th/Anthony",71,Point,In Service,COMMERCIAL,7078
-87.551166273,41.722875087,Commercial & 95th Street,CHICAGO,95TH STREET,SB,"Commercial &amp; 95th Street",,-87.551166,41.722875,NS,"Commercial &amp; 95th Street",71,Point,In Service,COMMERCIAL,7080
-87.550989742,41.726418199,Commercial & 93rd Street/South Chicago,CHICAGO,93RD STREET/SOUTH CHICAGO,NB,"Commercial &amp; 93rd Street/South Chicago",,-87.55099,41.726418,NS,"Commercial &amp; 93rd Street/South Chicago",71,Point,In Service,COMMERCIAL,7005
-87.552656606,41.728003952,Exchange & South Chicago,CHICAGO,SOUTH CHICAGO,SWB,"Exchange &amp; South Chicago",N5,-87.552657,41.728004,NS,"Exchange &amp; South Chicago","N5,95",Point,In Service,EXCHANGE,12004
-87.551431832,41.733812829,Commercial & 89th Street,CHICAGO,89TH STREET,SB,"Commercial &amp; 89th Street",N5,-87.551432,41.733813,NS,"Commercial &amp; 89th Street","N5,26,71",Point,In Service,COMMERCIAL,7073
-87.551725754,41.737443247,87th Street & Commercial,CHICAGO,COMMERCIAL,WB,"87th Street &amp; Commercial",,-87.551726,41.737443,FS,"87th Street &amp; Commercial",87,Point,In Service,87TH STREET,9454
-87.551578265,41.741073059,Commercial & 85th Street,CHICAGO,85TH STREET,SB,"Commercial &amp; 85th Street",N5,-87.551578,41.741073,NS,"Commercial &amp; 85th Street","N5,26,71",Point,In Service,COMMERCIAL,7069
-87.551341264,41.744721368,83rd Street & Commercial,CHICAGO,COMMERCIAL,WB,"83rd Street &amp; Commercial",N5,-87.551341,41.744721,NS,"83rd Street &amp; Commercial","N5,26,71",Point,In Service,83RD STREET,7067
-87.547037028,41.649448597,Brainard & Baltimore,CHICAGO,BALTIMORE,NWB,"Brainard &amp; Baltimore",,-87.547037,41.649449,NS,"Brainard &amp; Baltimore",30,Point,In Service,BRAINARD,15920
-87.548554598,41.702842613,3033 E 106th Street,CHICAGO,3033 EAST,WB,3033 E 106th Street,,-87.548555,41.702843,MB,3033 E 106th Street,"26,100",Point,In Service,106TH STREET,12271
-87.550008982,41.730026201,91st Street & Houston,CHICAGO,HOUSTON,EB,"91st Street &amp; Houston",,-87.550009,41.730026,NS,"91st Street &amp; Houston",26,Point,In Service,91ST STREET,15238
-87.549949264,41.729914047,Houston & 91st Street,CHICAGO,91ST STREET,SB,"Houston &amp; 91st Street",,-87.549949,41.729914,FS,"Houston &amp; 91st Street",30,Point,In Service,HOUSTON,7374
-87.548627037,41.728184181,92nd Street & Baltimore,CHICAGO,BALTIMORE,EB,"92nd Street &amp; Baltimore",,-87.548627,41.728184,NS,"92nd Street &amp; Baltimore",95,Point,In Service,92ND STREET,11953
-87.545829425,41.648528229,Brainard & Brandon,CHICAGO,BRANDON,NWB,"Brainard &amp; Brandon",,-87.545829,41.648528,NS,"Brainard &amp; Brandon",30,Point,In Service,BRAINARD,14048
-87.544452734,41.730090159,91st Street & Buffalo,CHICAGO,BUFFALO,EB,"91st Street &amp; Buffalo",,-87.544453,41.73009,NS,"91st Street &amp; Buffalo","26,30,95",Point,In Service,91ST STREET,7258
-87.544337,41.728434465,Buffalo & 92nd Street,CHICAGO,92ND STREET,SB,"Buffalo &amp; 92nd Street",,-87.544337,41.728434,NS,"Buffalo &amp; 92nd Street",95,Point,In Service,BUFFALO,11999
-87.546023001,41.737383,87th Street & Burley,CHICAGO,BURLEY (west leg),EB,"87th Street &amp; Burley",,-87.546023,41.737383,NS,"87th Street &amp; Burley",87,Point,In Service,87TH STREET,9446
-87.539972522,41.653704858,Avenue O & 133rd Street,CHICAGO,133RD STREET,SB,"Avenue O &amp; 133rd Street",,-87.539973,41.653705,NS,"Avenue O &amp; 133rd Street",30,Point,In Service,AVENUE O,7300
-87.539818929,41.657223882,Avenue O & 131st Street,CHICAGO,131ST STREET,NB,"Avenue O &amp; 131st Street",,-87.539819,41.657224,NS,"Avenue O &amp; 131st Street",30,Point,In Service,AVENUE O,7333
-87.539806858,41.655567524,Avenue O & 132nd Street,CHICAGO,132ND STREET,NB,"Avenue O &amp; 132nd Street",,-87.539807,41.655568,FT,"Avenue O &amp; 132nd Street",30,Point,In Service,AVENUE O,7332
-87.539888607,41.675878721,Avenue O & Ewing (12000 South),CHICAGO,EWING at 12000 SOUTH,NB,"Avenue O &amp; Ewing (12000 South)",,-87.539889,41.675879,NS,"Avenue O &amp; Ewing (12000 South)",30,Point,In Service,AVENUE O,7338
-87.540182865,41.678938814,11919 S Avenue O,CHICAGO,11919 S. driveway,SB,11919 S Avenue O,,-87.540183,41.678939,MT,11919 S Avenue O,30,Point,In Service,AVENUE O,7292
-87.540225453,41.6883473,Avenue O & 114th Street,CHICAGO,114TH STREET,SB,"Avenue O &amp; 114th Street",,-87.540225,41.688347,NS,"Avenue O &amp; 114th Street",30,Point,In Service,AVENUE O,7286
-87.540027083,41.688135629,Avenue O & 114th Street,CHICAGO,114TH STREET,NB,"Avenue O &amp; 114th Street",,-87.540027,41.688136,NS,"Avenue O &amp; 114th Street",30,Point,In Service,AVENUE O,7342
-87.542663308,41.70269072,106th Street & Mackinaw,CHICAGO,MACKINAW,EB,"106th Street &amp; Mackinaw",,-87.542663,41.702691,NS,"106th Street &amp; Mackinaw","26,100",Point,In Service,106TH STREET,12236
